date,ann_vol_1m_%,skew_1m,kurt_1m,max_ret_1m,min_ret_1m,streak_up_1m,streak_down_1m,RSI14_last,MA_GAP50_last,MACD_hist_last,high_vol,ECSU,vix_close,Annual_CPI,Oil,Current_Account,Gold_Reserve,Forex_Reserve
2015-07-31,8.67843076156402,0.3868176018009641,-0.3638290102971511,0.0144571017673995,-0.0072545481882424,6,4,77.57475083056474,3.2224569284383664,0.0118067879821435,0,95.98242730588632,12.12,6.81,5329.0,-1688.0,18107.0,102532.0
2015-08-31,14.277699604338528,0.1638881611102827,0.4671641992635567,0.0230205429957675,-0.017524386141944,7,2,67.70118099423243,5.765963781885741,0.0033944014019331,1,135.41441213518786,28.43,7.14,4797.0,2500.0,18127.0,102287.0
2015-09-30,11.339819386182096,0.3985598809631539,-0.561418886881941,0.0171650797908005,-0.0103643937157663,4,2,53.44506517690879,5.38993029773831,-0.0058773364504266,1,126.754883751248,24.5,7.95,4729.0,1548.0,18332.0,99599.0
2015-10-31,12.259210858401913,-0.6723957197598603,-0.1638438882660429,0.0094095750180953,-0.0195798975194271,2,5,41.18895966029733,-2.131009095284808,-0.0037945866460829,1,91.00573690169934,15.07,7.58,48.0,238.0,18439.0,100121.0
2015-11-30,17.303503821994724,-2.054853563307826,5.728711109731464,0.0162635529608006,-0.0382508047394013,5,4,50.1019367991845,0.024075816936242,0.0075487055867416,1,202.54153353346828,16.13,8.1,4373.0,-1575.0,18765.0,99707.0
2015-12-31,8.112223144017271,0.4676083910350364,0.3868430423751108,0.012280882302494,-0.0107802182994205,3,4,49.31750741839763,0.446990487054788,-0.00381995349598,0,141.30065433485927,18.21,8.81,3661.0,-5032.0,17548.0,95703.0
2016-01-31,10.753509588284723,-0.1715531342427155,-1.2379411021745903,0.0111280746395252,-0.0096290658813408,5,3,47.9742173112339,1.0949639517622511,-0.0072663025502779,1,50.73309132991083,20.2,9.58,3314.0,-1822.0,18478.0,92856.0
2016-02-29,8.679821862263667,-0.5415274720964509,0.3633041680399045,0.0083837273227047,-0.0147302834309708,3,3,49.89561586638825,-1.1307049048873807,-0.0007740448818773,0,50.80582290608232,20.55,8.78,3592.0,-1549.0,17145.0,93693.0
2016-03-31,9.84673005555519,-0.6167426015812999,1.135602472034147,0.0109047537911057,-0.0181212890826096,3,4,35.19125683060105,-3.1782502568496684,-0.0010973681063897,0,51.886537973917726,13.95,7.46,3675.0,-3242.0,19025.0,95016.0
2016-04-30,6.76080902133736,0.0924725415507818,-0.7822536574195551,0.0075209208714381,-0.0080712788259957,4,5,36.53846153846146,-2.043878784510411,0.0003713337215199,0,49.9036025222426,15.7,6.57,4564.0,-2266.0,19833.0,96193.0
2016-05-31,11.966378039888584,0.7891389242792866,1.387894389535811,0.0213672229592905,-0.0132552301255228,3,3,59.71896955503511,2.691770717812481,-0.0027545081137651,1,51.342142678732806,14.19,6.58,4926.0,-2503.0,19101.0,98397.0
2016-06-30,10.00428046734837,0.3813763378636607,1.0234888482054405,0.0161866139821842,-0.0129764526511942,4,3,49.88157271435335,-0.5106260884009783,-0.0018084551462358,1,54.6910918260953,15.63,7.64,4805.0,-4389.0,18474.0,101895.0
2016-07-31,14.522067917673288,0.8651094429002628,-0.3893677304867853,0.0226061067645226,-0.008391014757738,4,2,65.4881608822575,2.581422582780335,0.0105020422096637,1,76.61789695300607,11.87,8.79,4076.0,-1309.0,19790.0,99927.0
2016-08-31,8.020960461055518,-0.1279469607615697,-0.9943205055069226,0.0071115043043314,-0.0109343936381709,3,4,42.83987915407858,0.1326847725108937,-0.0021009485793496,0,53.18466114002368,13.42,8.05,4794.0,505.0,19587.0,102781.0
2016-09-30,7.845963388220581,0.3757779562839126,0.5797373431878605,0.0126325058421106,-0.0090964017185821,5,3,65.73681018799283,0.8364455900475853,0.0042599502981714,0,73.33410914364548,13.29,7.28,4824.0,29.0,18837.0,99009.0
2016-10-31,6.025376210363394,0.4151734282481742,-0.6794170182513364,0.0085742771684946,-0.0046152853085463,4,3,67.0230263157895,3.297716566287301,-0.0015921813705379,0,77.63886465352986,17.06,7.16,462.0,-262.0,18117.0,101626.0
2016-11-30,10.707757077317334,0.7283660596176187,0.6144587998791304,0.0220721264021228,-0.0064993471637893,9,2,84.00697877289906,8.841233675879877,0.0088277311408806,1,64.8062659846769,13.33,7.0,4795.0,-1257.0,16227.0,99034.0
2016-12-31,17.889377884740153,-0.0816903015227219,0.2060186594366557,0.0253780017788318,-0.0226361438930755,3,3,66.9217687074831,5.654179793063263,-0.0069320061711666,1,63.60063087237513,14.04,8.53,5496.0,-4102.0,14051.0,92050.0
2017-01-31,16.752568662909002,0.1936146179960152,-0.5525089352342496,0.0245310643940439,-0.0130216504549732,8,3,57.33610822060355,6.842625512882461,-0.0029145757957992,1,101.44438459030836,11.99,9.22,5525.0,-2346.0,15315.0,92517.0
2017-02-28,12.066384299064968,-0.006040269827245,-1.1196081512936933,0.0085033098326245,-0.0170183253754434,2,6,29.4455713319809,-2.3540852860162054,-0.0161574238135297,1,101.56377959820362,12.92,10.13,5336.0,-1872.0,16011.0,91088.0
2017-03-31,12.857405269842664,-0.4731647700605764,-0.0696401084847555,0.0138545274616526,-0.017862969004894,4,3,31.939799331103718,-1.36474479629487,-0.0033517071948737,1,101.35155164007288,12.37,11.29,522.0,-2774.0,17101.0,88577.0
2017-04-30,9.859076359721085,-0.0213772310080289,-0.7944635603503678,0.0092612889083734,-0.0128096113229283,6,3,20.86614173228348,-2.587909172045044,-0.0125782747324451,0,101.86815099219626,10.82,11.87,4946.0,-2972.0,17747.0,84986.0
2017-05-31,10.489031619522432,0.4243929055244837,1.0486613157138809,0.0163432647215746,-0.0142845301577653,2,3,44.06146179401995,-1.2682742312601247,0.0034148990824276,1,184.49711071927425,10.41,11.72,494.0,-4223.0,17960.0,86971.0
2017-06-30,7.48536614335207,0.3634142192629617,-0.9693929319970778,0.0073171426131024,-0.0086537653681351,2,5,47.27174500270124,-1.384352066985095,0.002021955341301,0,191.37837971741732,11.18,10.9,4708.0,-3283.0,18512.0,90196.0
2017-07-31,9.443556381536196,-0.1010645790511833,-0.6272564937413772,0.0121328759099657,-0.0102518633454324,6,6,31.20923231309588,-0.4494921110811845,-0.0037009863915954,0,97.17380937385944,10.26,9.79,5199.0,-3198.0,19295.0,87466.0
2017-08-31,4.9019770065627695,-0.7897797271745766,0.8127298744412466,0.0034626628444924,-0.0096429801400527,2,4,12.519201228878783,-2.59637511132812,-0.0081529351773255,0,196.0366108199782,10.59,10.68,5269.0,1417.0,19898.0,90412.0
2017-09-30,9.346307745500056,-0.0216231831029141,-1.4119818229348309,0.0105497427596972,-0.0064859329217988,4,3,77.31009536336738,2.058685455382392,0.0170544021901511,0,191.3161580027541,9.51,11.2,5702.0,-2970.0,20440.0,91503.0
2017-10-31,13.166804531983956,0.7554957992550589,0.9900093650311232,0.0254805295518749,-0.012420573699762,5,3,64.70782436447679,5.989852274258034,0.0092803346431716,1,89.16207080039494,10.18,11.9,6135.0,-2576.0,21420.0,95480.0
2017-11-30,9.424738850600695,0.2053133438189794,0.6336843389077473,0.0167942067690411,-0.0106895247699482,4,2,70.01647446457997,5.575640133682192,-0.0039341782224763,0,100.47820853817792,11.28,12.98,6353.0,-3273.0,22595.0,96350.0
2017-12-31,6.746834908132731,-0.8034091963888184,2.655643261814819,0.0069806209627005,-0.0144672830544305,2,7,35.663430420711904,-0.9216649666087816,-0.0068750715743792,0,103.20185010074114,11.04,11.92,6673.0,-7075.0,23541.0,84110.0
2018-01-31,9.823117463104568,0.7088900507902739,0.1139190550368631,0.0148163883062053,-0.0101118591674743,3,6,49.12842404838142,-1.2458314489108724,0.0008063300284068,0,70.5274297583165,13.54,10.35,6778.0,-6790.0,25341.0,91391.0
2018-02-28,6.817986368085226,0.1998467025726497,-0.5213069142711673,0.0095283468318247,-0.0067348070675857,4,2,53.28185328185324,0.0360542598134339,0.0011098254992495,0,65.34546558381314,19.85,10.26,6608.0,-4216.0,25240.0,88654.0
2018-03-31,7.112508522051256,0.6615373916075815,0.1956537809516154,0.0133309497663252,-0.004828830660533,5,3,87.75337837837841,4.523001014908146,0.0103238079301019,0,68.80344960227318,19.97,10.23,6902.0,-4416.0,25345.0,84701.0
2018-04-30,13.016932848530688,-0.1732328494246219,0.2924438285626665,0.0183423246689553,-0.0168867878551584,8,3,50.117924528302005,3.058927433906833,-0.0101837818900629,1,68.21119128691905,15.93,10.85,7592.0,-4907.0,25189.0,87573.0
2018-05-31,29.64146073508539,0.5347607222297235,1.795621730812047,0.0586093365021913,-0.0296389363761818,6,3,60.482858522452894,6.815867367008144,-0.0032096030952724,1,75.00841681085511,15.43,12.15,7645.0,-5351.0,24470.0,83762.0
2018-06-30,17.138746776619065,0.5611357578684373,-0.2936609794089344,0.0248613246006816,-0.0144607947076036,3,2,55.70469798657716,3.6919043678805386,-0.0178994658763382,1,145.99812557537518,16.09,15.39,7744.0,-2715.0,22835.0,75565.0
2018-07-31,19.630402469079016,0.8777752500012758,1.2052072778225194,0.0385369615511732,-0.015232061101829,4,3,68.22958771220704,4.336828568053885,0.0030812582104255,1,142.00747045532393,12.83,15.85,7416.0,-763.0,22281.0,78329.0
2018-08-31,81.3863534440097,1.043507277134259,1.8640107649643716,0.1584308188785799,-0.0626991750911059,10,3,69.02338612842358,25.86799256457455,0.0397932502849101,1,146.66161976097214,12.86,17.9,7694.0,4133.0,18435.0,70413.0
2018-09-30,26.028183333781666,-0.2681297987465692,1.3045300127288622,0.0321221695629279,-0.0457436283977952,4,5,30.12594458438285,5.343579099246787,-0.0805377529425411,1,152.446817340929,12.12,24.52,8272.0,4042.0,17666.0,66989.0
2018-10-31,18.88931572131868,0.4817805834901159,-0.5711484725516072,0.0217737089533773,-0.0233628442945474,4,9,21.317941317941305,-9.65879668124352,-0.0256632152760024,1,150.63885261289204,21.23,25.24,7484.0,4219.0,18675.0,67605.0
2018-11-30,14.46539368275902,-0.0927990583984595,-0.3737664140373891,0.0133781115642241,-0.019568489713999,3,4,9.87872662961081,-9.13723750650185,-0.0005768410133927,1,144.74318753732177,18.07,21.62,5771.0,2590.0,19303.0,71699.0
2018-12-31,12.432876267818498,0.6980328014532006,0.3263264315311684,0.0191412018630012,-0.0133870061786183,3,3,46.806482364156444,-2.2909277245043103,0.0035024353776301,1,140.3064424620158,25.42,20.3,5057.0,-429.0,19950.0,71980.0
2019-01-31,15.996118085160155,0.7511654177536018,-0.4867154499090964,0.0238523178311991,-0.0127529300943788,3,5,32.04430625728723,-0.9291406151926472,-0.0123120821283595,1,223.9685063818133,16.57,20.35,6246.0,-124.0,19862.0,73470.0
2019-02-28,7.630111321285347,-0.6401039996867282,0.7999485754363822,0.0083582430554232,-0.0127278916710795,5,3,61.5598885793871,-0.428907179075777,0.0078443111486617,0,118.91244881663236,14.7,19.67,6503.0,6.0,20548.0,79122.0
2019-03-31,22.635589597422488,0.0662924108505257,1.9720933662866988,0.0396981442990094,-0.0298125136254633,3,2,55.27229204069419,3.676933838195806,-0.0012143960560118,1,122.2581410714786,13.71,19.71,6793.0,-187.0,20834.0,75407.0
2019-04-30,11.068252554292306,-0.0027082623296717,-0.9353293860387488,0.0155431082614412,-0.0080177943306435,5,2,82.00734394124862,6.950552320032277,0.0110752413250222,1,231.48143662176395,13.12,19.5,7219.0,-280.0,20431.0,73284.0
2019-05-31,14.047545299158651,0.7559563777078127,1.7775180558336985,0.0260400179931026,-0.0152503277409933,7,5,29.883351007422974,1.434045136799722,-0.028821287169713,1,237.65935994604385,18.71,18.71,6678.0,1414.0,20516.0,75038.0
2019-06-30,12.465507553633646,-0.4872485903800371,0.3103279202365492,0.0105549169192182,-0.0206400109170306,3,3,43.3391170233276,-2.599789313813161,-0.0090596182519631,1,114.71152372384093,15.08,15.72,6752.0,300.0,22853.0,73544.0
2019-07-31,12.394154774514345,0.972764803791834,1.7417223678713727,0.0217794253938832,-0.0131647413882818,3,5,33.55798280269576,-3.952390950425577,-0.001147384416656,1,219.8484302825276,16.12,16.65,6407.0,3387.0,23416.0,74970.0
2019-08-31,13.536851136272118,0.8365784478794333,0.1033535592371341,0.0228008948545861,-0.0086722809532341,7,5,73.28113063407183,2.077354457455116,0.0356220359925172,1,109.7343964561041,18.98,15.01,6104.0,5096.0,25708.0,75796.0
2019-09-30,10.360841656773772,-0.9381973315424492,0.4789570607798481,0.0081209153205208,-0.018537091475013,5,3,41.9396440546815,-0.2085845295406674,-0.008510356569043,1,115.77591843532169,16.24,9.26,6099.0,4238.0,26051.0,75655.0
2019-10-31,12.261444569165407,-0.4484531486977892,0.2477039993331899,0.0142568673188734,-0.0189774579033135,5,2,40.42686754551162,-0.2639449283974637,-0.0146805664874084,1,233.30726763135928,13.22,8.55,593.0,3401.0,26481.0,78504.0
2019-11-30,5.539660170762408,0.2811877422361522,-0.3548140692779333,0.0079390171075279,-0.0062313452374719,5,8,54.23728813559335,0.170325326931553,0.0030269200112644,0,198.57384974674343,12.62,10.56,645.0,314.0,26475.0,78273.0
2019-12-31,5.575752225722676,1.1053086901562923,0.6570149121387971,0.0107037869617845,-0.0030338753857356,4,3,80.05939753924511,2.7032941543567723,0.0084520849407832,0,234.14549206641323,13.78,11.84,6777.0,-2551.0,25079.0,81240.0
2020-01-31,6.24973301714972,-1.3654009362679542,3.753506237522537,0.0070734617351286,-0.012785066773907,3,5,72.28381374722841,1.913154401563455,0.0028535142627603,0,76.33227674683947,18.84,12.15,5777.0,-1160.0,27519.0,74856.0
2020-02-29,3.909089788492843,0.1370090991515907,-1.0709937979440038,0.0059051576071844,-0.0026994503528799,5,1,86.37090327737793,3.1611406307836543,0.0093860723988124,0,156.61544617494687,40.11,12.37,5131.0,-587.0,30410.0,77413.0
2020-03-31,15.31207309656741,-0.4816080253849812,-0.6936477506751757,0.0158107026294722,-0.0167754411409233,8,4,72.83375028428469,6.025748808779752,0.0040713904670859,1,439.808856848311,53.54,11.86,1485.0,-4943.0,31325.0,64081.0
2020-04-30,8.589227173628403,-0.089983984002579,-0.8761406858811052,0.0111372787358503,-0.0074958520976534,5,2,74.47207883622696,7.390040911223217,-0.0029676662667415,0,83.315235132474,34.15,10.94,1811.0,-5084.0,34785.0,51457.0
2020-05-31,12.350931037466486,0.0621332485770801,-0.4166206390604361,0.0122580915998489,-0.0172935760792933,4,8,30.180247281394287,0.1947740682678445,-0.0471181255320838,1,86.604442018051,27.51,11.39,3415.0,-3840.0,36666.0,54359.0
2020-06-30,3.870309899197958,-1.3984057752082069,3.422158352161341,0.0046505467335795,-0.0075067339819544,6,3,86.04368932038851,-0.5946195070351767,0.0056322413513175,0,157.56379517492783,30.43,12.62,4164.0,-2180.0,38821.0,51416.0
2020-07-31,3.5892840838156004,2.6033772189448587,5.165528870988391,0.0076410033347831,-0.0010925300081574,4,7,84.163987138264,1.6155671826328488,0.0062829612913472,0,68.16009580037904,24.46,11.76,4313.0,-1632.0,43572.0,46672.0
2020-08-31,13.614290258792687,0.9000775229615324,0.6317093339823558,0.0246292751221464,-0.0109054089186267,5,3,50.50129966580021,4.209474971185823,-0.0102407676529178,1,72.51089126566592,26.41,11.77,4522.0,-3430.0,43041.0,41593.0
2020-09-30,10.722279198839212,1.0808028967599634,5.754066128343954,0.0259639015882244,-0.0141465193830763,8,2,77.6464875364195,6.939581959350916,0.0161826743058132,1,77.35654749440144,26.37,11.75,403.0,-1699.0,41097.0,42420.0
2020-10-31,10.885444658582296,0.5376928354596795,-0.4489403704076387,0.0173476959291762,-0.0074296309649507,6,4,70.86225794665694,6.378360567424468,0.0102595167339196,1,79.16429286782125,38.02,11.89,3633.0,203.0,42147.0,42259.0
2020-11-30,25.698031399685817,-0.3600667278274924,-0.4849163839193955,0.0238534285187428,-0.0334925971804399,4,3,36.80747922437671,-1.1934549581239629,-0.014971464340439,1,83.7123526466027,20.57,14.03,4684.0,-3368.0,40298.0,43898.0
2020-12-31,9.543169640899343,0.6827322092027227,-0.5599270016561202,0.0108341810783316,-0.0103102322445903,3,13,12.516527104451342,-6.724482765268947,-0.0396112289228182,0,76.12354395491543,22.75,14.6,5122.0,-3256.0,43241.0,49965.0
2021-01-31,11.351824821268997,0.6768238004983008,-0.6913586211086136,0.0145520875557356,-0.0079782582372488,3,3,52.389705882352985,-3.0014444190238687,0.0105120950961451,1,104.08058832872706,33.09,14.97,5525.0,-1421.0,42169.0,53366.0
2021-02-28,12.24207418740736,0.5342797751965892,-0.2501824586128722,0.0157004830917875,-0.0140835469269783,5,5,59.8578116871857,-1.5016574963261695,0.0308004329971592,1,95.91986142143026,27.95,15.61,6586.0,-2119.0,40719.0,54494.0
2021-03-31,35.18596277954795,2.049500620260237,5.910181707751782,0.0876498949190258,-0.0255260480805268,6,5,69.41145281018026,12.93916423122834,0.0676007463864649,1,107.35489490708004,19.4,16.19,6352.0,-2938.0,39745.0,50893.0
2021-04-30,13.330290512088416,-0.2704978324999596,0.0875774653077314,0.0154817357195391,-0.0186313063495108,4,3,51.97578611064405,5.089811369562747,-0.0178811152700159,1,106.74228604096452,18.61,17.14,6773.0,-1225.0,40936.0,46914.0
2021-05-31,7.563769596683172,0.4885598846686811,-0.0781071803975002,0.0139212784847586,-0.0040574506283663,4,3,72.58654052891832,4.982472483024036,0.0062930390881888,0,144.76759578944493,16.76,16.59,6936.0,-2993.0,43883.0,48721.0
2021-06-30,14.986851392864637,0.2786622863636088,1.0502468885744536,0.0251903644461473,-0.0207097476218891,4,6,56.76629306766294,3.4136660481389303,0.0013372934477455,1,149.44023823640345,15.83,17.53,7694.0,-780.0,40918.0,59240.0
2021-07-31,6.36277642194584,-0.4629038422856195,1.8671963935056075,0.0074250457467273,-0.011891791650247,2,3,27.04876822523906,-0.6629935343660631,-0.0234482321679262,0,140.86879993089653,18.24,18.95,7772.0,810.0,41592.0,64128.0
2021-08-31,10.69400689261755,0.5914109010840659,-0.7966780663110633,0.0127098548800153,-0.0098439996240955,4,4,24.873382104670757,-2.1478422096489647,-0.0145896498064865,1,270.89536794684955,16.48,19.25,7345.0,2817.0,40308.0,77956.0
2021-09-30,11.1190983616304,0.7836535180636716,0.0742781153603777,0.0191261240488818,-0.0084740712489421,5,3,79.79527559055087,4.024197790636497,0.0457728503830326,1,142.75259161264816,23.14,19.58,7781.0,3131.0,39204.0,82839.0
2021-10-31,17.67260968572339,-0.3126766630043371,3.4948078873933826,0.0323464912280702,-0.0286250346022534,9,1,75.13141932875057,8.34741896928508,0.0313033816859487,1,146.2532488303743,16.26,19.89,831.0,3937.0,39678.0,84105.0
2021-11-30,39.79013714906682,0.6997099496055705,3.0214791063021247,0.0881220233574293,-0.0482309257455922,8,1,85.3153690234887,30.709732316263484,0.2103240040500261,1,172.70428547009175,27.19,21.31,7086.0,-2237.0,39121.0,87024.0
2021-12-31,105.27613681753934,-2.6941107600652,8.20417527588448,0.0738883930915008,-0.2547044776801527,5,3,46.43062010026021,9.93920275579898,-0.3630360264258986,1,283.64403461336786,17.22,36.08,7724.0,-3203.0,38488.0,72563.0
2022-01-31,16.161968874839765,0.4502586173950035,0.5535035058285751,0.0270827404256628,-0.0174992377085146,4,4,42.608809305973125,1.886459059299872,-0.0246056066178031,1,509.1529307204777,24.83,48.69,9235.0,-6973.0,38577.0,71636.0
2022-02-28,15.13504666696127,1.366688938506572,4.01671654837423,0.0324626892691368,-0.0150684831011436,5,3,71.5610644014909,4.635885746254531,0.0461987733180578,1,497.2275415731943,30.15,54.44,10308.0,-5345.0,42944.0,70199.0
2022-03-31,11.348333101829969,-0.5773200144466419,-0.201065230795705,0.0119983248412089,-0.0150233206302258,9,4,43.75159723996942,4.335184442209039,-0.040026082000493,1,270.3378351256384,20.56,61.14,10729.0,-5598.0,42398.0,65638.0
2022-04-30,3.588938885075021,-1.941121043141906,3.956646565294246,0.0031592779960372,-0.0070185231829104,10,4,57.07729468599037,1.7344967645236409,-0.001664923955852,0,521.2946162405624,33.4,69.97,10836.0,-2582.0,41466.0,65398.0
2022-05-31,8.92197329068601,0.1586407764248155,-0.699526252624401,0.0148318428013602,-0.0047387423528231,12,1,93.92247668591013,8.749742655408577,0.0775292124008737,0,83.7411196347515,26.19,73.5,12553.0,-5955.0,41611.0,61285.0
2022-06-30,17.309626244604804,-2.2279927388498373,8.24865157627097,0.0229829435134572,-0.0404566404474341,8,2,28.086266732771435,3.9960292549746415,-0.1366278062321309,1,88.4092638561806,28.71,78.62,11978.0,-2711.0,41593.0,60342.0
2022-07-31,5.678722849524285,1.3762574327971442,2.176519530056626,0.0144630291028677,-0.0004611026941571,11,1,100.0,5.73472983873724,0.0312384358056195,0,79.62245025923438,21.33,79.6,11151.0,-2786.0,40162.0,61100.0
2022-08-31,2.1444816422360304,2.9874836402764986,9.425032197072538,0.0060107437878795,-0.0005909671232722,8,2,99.15718499789342,3.2056798598659952,-0.0129051473444734,0,77.32648576215469,25.87,80.21,9655.0,-1555.0,40824.0,70823.0
2022-09-30,1.3030649347988306,1.2450945554380646,0.9464253083540042,0.0030701015578726,-3.28725694844767e-05,13,2,99.93002099370206,2.2500065088394416,0.0088217865994634,0,84.9458157460235,31.62,83.45,889.0,-2081.0,38995.0,68052.0
2022-10-31,0.516400404427956,1.1627114197909931,1.4816148303645775,0.0011319473267177,-0.0003279728589017,6,2,83.18584070796496,1.1413935118514296,-0.0142034071392279,0,83.26623699645766,25.88,85.51,933.0,-837.0,39376.0,74803.0
2022-11-30,1.8545568744670795,0.0262053974054257,7.31577958431415,0.0038016047625211,-0.0036480467637689,4,5,59.84207557811615,0.3200126360984434,-0.0027979237607715,0,139.971270205013,20.58,84.39,8561.0,-3991.0,42834.0,79766.0
2022-12-31,0.4496962837066769,0.5991719360754306,0.8075415769030645,0.000877071010664,-0.0003859968905804,10,2,97.14285714285928,0.463810329080494,0.0050025052409918,0,138.488625771666,21.67,64.27,8282.0,-5869.0,45850.0,82904.0
2023-01-31,0.5009653917096802,0.1647100134768974,1.6603759656366073,0.0010344956300558,-0.000584537391794,10,1,78.04878048780563,0.5416315484538359,-0.0026889432456631,0,86.76612062969318,19.4,57.68,8342.0,-9764.0,50933.0,76206.0
2023-02-28,0.2869357009965191,1.458495055988707,2.566853804288584,0.0007594788806448,-2.1228042243803813e-05,14,1,100.0,0.5003959451388651,0.0005364850163532,0,154.11288914229291,20.7,55.18,8321.0,-8706.0,49190.0,71979.0
2023-03-31,0.8912934988808916,0.4891913274618129,0.2289110208233458,0.0020322336285034,-0.0004391302047509,19,1,100.0,1.3828265724872502,0.0123077782562083,0,177.06598404519607,18.7,50.51,7919.0,-4778.0,52175.0,70247.0
2023-04-30,0.828280642370295,0.0350666588388354,-1.360889765791995,0.0015200239894943,-0.0001504867467878,8,1,98.39156960621168,1.7504682699369667,-0.0003176911940231,0,172.7560109439863,15.78,43.68,8132.0,-4683.0,46413.0,68470.0
2023-05-31,4.401209687929351,3.22694076560846,10.390676927929448,0.0132261694901751,0.0003688751357666,21,0,100.0,4.632353576413761,0.0455944043960593,0,88.59855681227157,17.94,39.59,7198.0,-7356.0,41939.0,56518.0
2023-06-30,34.36458819684605,2.0917132920754944,3.139703844341759,0.072913952882504,-0.0025464849639142,10,4,97.20100133799474,23.51795263559968,0.1587347812305013,1,89.89809182770554,13.59,38.21,7451.0,1214.0,41432.0,67154.0
2023-07-31,7.972486276441049,3.399368166442773,10.994388901432028,0.0222741296730972,-0.0010660285833706,8,2,99.04635174096238,13.002750631466142,-0.1250672344366479,0,100.45965340085186,13.63,47.83,8522.0,-4993.0,41425.0,72348.0
2023-08-31,9.044057288635472,-3.9579121385836142,14.898227523435654,0.0045853872440801,-0.0253808602744771,13,2,31.85009654203948,0.9056425629416331,-0.1437222656392749,0,167.66613892914364,13.57,58.94,8729.0,554.0,41343.0,75955.0
2023-09-30,1.9319030716946384,0.8514228030660358,-0.2849490471757687,0.0040786289362979,-0.000103541105819,14,1,99.51142906997023,1.607837650945476,0.0341254061986392,0,178.4795062222943,17.52,61.53,9586.0,2855.0,40628.0,81574.0
2023-10-31,1.8137865650102447,0.6948189024333832,-0.6408858775643682,0.0035569915530504,-0.0001921598770175,9,1,99.8106777735704,3.286765971866568,0.0067309835456541,0,162.10263270063373,18.14,61.36,8682.0,69.0,44148.0,82411.0
2023-11-30,1.0323766491977258,-0.8667539539596155,0.0311975644818747,0.0019763815397553,-0.0005980178990558,13,1,95.87112171837737,2.8110418424539763,-0.0096648054477516,0,170.1215576729092,12.92,61.98,8172.0,-2579.0,45495.0,90997.0
2023-12-31,1.5961913777641137,-0.331473159604218,-0.1628686466558306,0.0026210388907352,-0.0013420218874085,10,1,95.44381920493764,2.436133852126221,0.0160556964844696,0,88.29879275493346,12.45,64.77,7769.0,-1710.0,48231.0,92829.0
2024-01-31,2.532478875888729,3.0292988588917136,10.050287458135635,0.0077853468650077,-0.0001321309417633,17,1,99.00099900099868,2.998060875311359,-0.0139497588856637,0,98.47827451714124,14.35,64.86,8298.0,-2278.0,4800674.0,8915381.0
2024-02-29,1.4315380354071734,0.5102732075127719,0.0248796745553923,0.0034113092460283,-0.0003359694860655,20,1,100.0,3.0954733242972043,0.0087964599780674,0,181.54954641400127,13.4,67.07,8457.0,-3330.0,4927071.0,8247915.0
2024-03-31,4.981012546336834,-2.9748395142543287,9.71636624860722,0.0053681839242063,-0.0106182496725241,15,2,67.73475745438378,3.59006136481157,-0.0413134239304581,0,187.89170904390437,13.01,68.5,8617.0,-4123.0,5437827.0,6874778.0
2024-04-30,5.950827171968951,0.4043210771266078,1.4102868550567047,0.0100363028480892,-0.0070029091380252,3,3,70.89030372612466,1.614395808194069,-0.0187404837512259,0,180.20440056126185,15.65,69.8,8823.0,-4829.0,5911318.0,6496689.0
2024-05-31,1.854988283288176,0.1407350617704904,-0.4450210680908943,0.002088370387405,-0.002248433354644,2,7,60.76490438695178,0.0960093830675301,-0.0041335527213677,0,196.13973902279025,12.92,75.45,7941.0,-579.0,5973974.0,839085.0
2024-06-30,6.485658156315072,-0.4666563816324045,-0.0563943896802774,0.0070301708919953,-0.0085411726350302,6,3,68.73612743177966,1.585982431848776,0.0626884350933494,0,191.51729709836889,12.44,71.6,8726.0,839.0,580770772828.0,848330484415.0
2024-07-31,4.441814173986341,-0.1867860264040965,-0.0578583693030925,0.0052601476127023,-0.0062581153281254,5,4,66.513504426762,1.4445079389994395,-0.0092392155343526,0,98.6094090377762,16.36,61.78,8139.0,1488.0,561039251076.0,919069699515.0
2024-08-31,2.6349184692240035,0.8114743683198916,0.263261710602539,0.0054714071445169,-0.0014751108568159,10,2,98.44306884261894,2.5181824405304365,0.0183715284982515,0,195.44447103234825,15.0,51.97,802.0,4889.0,600434399015.0,893294783968.0
2024-09-30,2.59490902661915,0.3253348759432848,-1.0453878035757005,0.0032310035220584,-0.002432316236447,4,3,59.58711291836169,1.3560918835588298,-0.0100555873604369,0,200.33542205481692,16.73,49.38,7235.0,3040.0,635659754181.0,938244375656.0
2024-10-31,1.3964907229535832,-0.1755672817833343,-0.5884628533212872,0.0018492022389389,-0.0013995699025267,4,3,52.39361702127578,0.4803021243381389,-0.0119538973205724,0,106.66568079416987,23.16,48.58,7325.0,2250.0,658944587923.0,935036307187.0
2024-11-30,2.2734254776513403,-0.5409243138266878,0.2326130446139793,0.0028783169695685,-0.0028593224978016,5,2,80.89235694277687,0.9763672964627323,0.0162630003487095,0,109.88974329826932,13.51,47.09,7416.0,-2770.0,649198534555.0,92818317515.0
2024-12-31,1.4809167704206216,-0.9761651157007206,1.7408893354321586,0.0024630611844853,-0.0018884670241332,14,2,86.82466025853464,1.8673584613926095,0.0126625914316044,0,215.1453476782495,17.35,44.38,7458.0,-4659.0,643192916857.0,907379599356.0
